mean_Length_of_IP_packets,std_Length_of_IP_packets,max_Length_of_IP_packets,min_Length_of_IP_packets,mean_Length_of_TCP_payload,std_Length_of_TCP_payload,max_Length_of_TCP_payload,min_Length_of_TCP_payload,Length_of_TCP_payload,mean_Time_difference_between_packets_per_session,std_Time_difference_between_packets_per_session,max_Time_difference_between_packets_per_session,min_Time_difference_between_packets_per_session,mean_Interval_of_arrival_time_of_forward_traffic,std_Interval_of_arrival_time_of_forward_traffic,max_Interval_of_arrival_time_of_forward_traffic,min_Interval_of_arrival_time_of_forward_traffic,mean_Interval_of_arrival_time_of_backward_traffic,std_Interval_of_arrival_time_of_backward_traffic,max_Interval_of_arrival_time_of_backward_traffic,min_Interval_of_arrival_time_of_backward_traffic,median_Time_difference_between_packets_per_session,mean_time_to_live,std_time_to_live,max_time_to_live,min_time_to_live,mean_TCP_windows_size_value,std_TCP_windows_size_value,max_TCP_windows_size_value,min_TCP_windows_size_value,median_TCP_windows_size_value,The_times_of_change_of_payload_per_session,Change_values_of_TCP_windows_length_per_session,src_ip,dst_ip,src_port,dst_port,protocol,bidirectional_duration_ms,bidirectional_packets,application_name,application_category_name,requested_server_name,flow_id,sent_ts
95.66666666666667,25.11307760244982,126,68,87.75,25.695330315059195,122,68,351,438.6,900.9604874798895,2049,0,731.0,1141.4214821878902,2049,72,2121.0,0.0,2121,2121,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,208.103.161.1,10.8.1.3,443,35836,6,2193,6,TLS,Web,,208.103.161.1:443-10.8.1.3:35836-6-1776444149238,1776444175284
68.0,0.0,68,68,68.0,0.0,68,68,136,52.0,73.53910524340094,104,0,104.0,0.0,104,104,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,149.154.167.41,10.8.1.3,443,53996,6,104,3,TLS,Web,,149.154.167.41:443-10.8.1.3:53996-6-1776444158041,1776444177332
137.33333333333334,101.43717267353226,377,68,138.33333333333334,124.00752665329095,377,68,830,44.5,51.98351387012727,106,0,71.2,67.27332309318457,147,0,105.5,0.7071067811865476,106,105,104.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,10.8.1.3,149.154.167.41,55636,443,6,356,9,Telegram,Chat,,10.8.1.3:55636-149.154.167.41:443-6-1776444158044,1776444177336
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.5,50.204581464244875,72,1,73.0,0.0,73,73,0.0,0.0,0,0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.20.45.92,10.8.1.3,443,47426,6,73,3,TLS,Web,,104.20.45.92:443-10.8.1.3:47426-6-1776444150236,1776444181109
68.0,0.0,68,68,68.0,0.0,68,68,68,143.0,0.0,143,143,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.8.1.3,188.130.155.243,40162,443,6,143,2,TLS,Web,,10.8.1.3:40162-188.130.155.243:443-6-1776444152661,1776444181364
95.66666666666667,25.11307760244982,126,68,87.75,25.695330315059195,122,68,351,2034.8,4469.040691244599,10029,0,3391.333333333333,5748.3879769317355,10029,72,10101.0,0.0,10101,10101,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,208.103.161.2,10.8.1.3,443,36026,6,10174,6,TLS,Web,,208.103.161.2:443-10.8.1.3:36026-6-1776444151488,1776444181428
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.2,10.8.1.3,443,57334,6,0,2,TLS,Web,,170.114.52.2:443-10.8.1.3:57334-6-1776444165091,1776444181432
146.66666666666666,116.45814698852116,421,68,151.0,142.90416369021582,421,68,906,45.75,53.64899146968455,109,0,73.2,68.99057906700016,150,0,109.0,0.0,109,109,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,10.8.1.3,149.154.167.41,55642,443,6,366,9,Telegram,Chat,,10.8.1.3:55642-149.154.167.41:443-6-1776444158045,1776444181437
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.36,10.8.1.3,443,44518,6,0,2,TLS,Web,,170.114.52.36:443-10.8.1.3:44518-6-1776444166091,1776444181440
95.66666666666667,25.11307760244982,126,68,87.75,25.695330315059195,122,68,351,1688.2,3694.045505946022,8296,0,2813.666666666667,4747.839965008649,8296,72,8368.0,0.0,8368,8368,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,208.103.161.2,10.8.1.3,443,36020,6,8441,6,TLS,Web,,208.103.161.2:443-10.8.1.3:36020-6-1776444151350,1776444182133
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,51884,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:51884-6-1776444167591,1776444183156
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,45534,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:45534-6-1776444167718,1776444183160
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.5,50.204581464244875,72,1,73.0,0.0,73,73,0.0,0.0,0,0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,37026,6,73,3,TLS,Web,,104.18.39.21:443-10.8.1.3:37026-6-1776444163823,1776444184500
68.0,0.0,68,68,68.0,0.0,68,68,68,245.0,0.0,245,245,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.8.1.3,50.19.94.29,57294,443,6,245,2,TLS,Web,,10.8.1.3:57294-50.19.94.29:443-6-1776444140276,1776444186485
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.0,50.91168824543142,72,0,72.0,0.0,72,72,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,50922,6,72,3,TLS,Web,,104.18.39.21:443-10.8.1.3:50922-6-1776444166577,1776444187252
77.0,14.000000000000002,97,68,77.66666666666667,16.743157806499145,97,68,233,2719.5999999999995,5856.25569796948,13194,0,6688.0,9458.26030515126,13376,0,6708.0,9172.589165551895,13194,222,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,10.8.1.3,140.82.113.26,55414,443,6,13598,6,TLS,Web,,10.8.1.3:55414-140.82.113.26:443-6-1776444127988,1776444187508
571.8879668049798,617.0353649207899,2524,68,1044.595041322314,549.8545652945028,2524,68,126396,446.7166666666664,1995.621679054809,13901,0,893.4333333333335,2771.438951350801,13901,0,900.0504201680676,2787.5198223776147,14049,0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238,0,149.154.167.41,10.8.1.3,443,59250,6,107212,241,Telegram,Chat,,149.154.167.41:443-10.8.1.3:59250-6-1776444064072,1776444187512
139.4,106.71832082636982,307,68,147.66666666666666,137.98671433632055,307,68,443,224.5,170.8966549311796,416,0,449.0,294.15642097360376,657,241,657.0,0.0,657,657,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,10.8.1.3,18.97.36.64,34526,443,6,898,5,TLS,Web,,10.8.1.3:34526-18.97.36.64:443-6-1776444169460,1776444187572
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.0,50.91168824543142,72,0,72.0,0.0,72,72,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,52160,6,72,3,TLS,Web,,104.18.39.21:443-10.8.1.3:52160-6-1776444166930,1776444187576
68.0,0.0,68,68,68.0,0.0,68,68,204,3072.0,6477.283110996462,14649,0,7680.0,9957.477692668963,14721,639,7680.0,9855.6543161781,14649,711,639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.38,10.8.1.3,443,33936,6,15360,6,TLS,Web,,170.114.52.38:443-10.8.1.3:33936-6-1776444166603,1776444197493
68.0,0.0,68,68,68.0,0.0,68,68,136,65.66666666666666,62.74020507882751,125,0,197.0,0.0,197,197,125.0,0.0,125,125,98.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.8.1.3,170.114.52.36,44518,443,6,197,4,TLS,Web,,10.8.1.3:44518-170.114.52.36:443-6-1776444181254,1776444197812
95.66666666666667,25.11307760244982,126,68,87.75,25.695330315059195,122,68,351,1922.6,4215.374514796995,9463,0,3204.333333333333,5420.165157385274,9463,72,9540.0,0.0,9540,9540,74.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,208.103.161.1,10.8.1.3,443,35838,6,9613,6,TLS,Web,,208.103.161.1:443-10.8.1.3:35838-6-1776444171905,1776444197818
119.33333333333336,82.99799194358059,278,68,145.66666666666666,115.17956994768358,278,68,437,852.8,1589.4778073317036,3685,0,2132.0,2641.7509345129415,4000,264,1974.5,2775.394116157199,3937,12,283.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,10.8.1.3,134.224.4.147,55070,443,6,4264,6,TLS,Web,,10.8.1.3:55070-134.224.4.147:443-6-1776444169834,1776444197825
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,51884,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:51884-6-1776444182948,1776444198516
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,45534,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:45534-6-1776444183079,1776444198520
95.66666666666667,25.11307760244982,126,68,87.75,25.695330315059195,122,68,351,1699.4,3719.093142151726,8352,0,2832.333333333333,4780.171579905195,8352,72,8424.0,0.0,8424,8424,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,208.103.161.1,10.8.1.3,443,35828,6,8497,6,TLS,Web,,208.103.161.1:443-10.8.1.3:35828-6-1776444172993,1776444198837
95.66666666666667,25.11307760244982,126,68,87.75,25.695330315059195,122,68,351,1395.4,3039.3620712248157,6832,0,2325.666666666667,3902.599176617211,6832,72,6904.0,0.0,6904,6904,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,208.103.161.1,10.8.1.3,443,35836,6,6977,6,TLS,Web,,208.103.161.1:443-10.8.1.3:35836-6-1776444174526,1776444199861
491.0731707317073,484.7933265961849,1587,67,596.4736842105264,526.7317858920286,1294,75,11333,8.225000000000001,19.994213906617826,72,0,14.277777777777777,30.43180525768772,107,0,12.19047619047619,22.657491140060163,72,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0,10.8.1.3,142.251.142.110,48652,443,17,329,41,QUIC.PlayStore,SoftwareUpdate,play.google.com,10.8.1.3:48652-142.251.142.110:443-17-1776444178132,1776444200821
68.0,0.0,68,68,68.0,0.0,68,68,68,97.0,0.0,97,97,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.8.1.3,150.171.109.101,55124,443,6,97,2,TLS,Web,,10.8.1.3:55124-150.171.109.101:443-6-1776444156772,1776444201845
95.66666666666667,25.11307760244982,126,68,87.75,25.695330315059195,122,68,351,1102.8,2385.1462638588855,5369,0,1838.0,3057.9357416401017,5369,72,5441.0,0.0,5441,5441,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,208.103.161.2,10.8.1.3,443,36026,6,5514,6,TLS,Web,,208.103.161.2:443-10.8.1.3:36026-6-1776444181420,1776444203956
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.0,50.91168824543142,72,0,72.0,0.0,72,72,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,37026,6,72,3,TLS,Web,,104.18.39.21:443-10.8.1.3:37026-6-1776444183824,1776444203960
85.33333333333333,15.143755588800728,96,68,82.0,19.79898987322333,96,68,164,128.5,181.7264427649427,257,0,257.0,0.0,257,257,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10.8.1.3,170.114.2.76,36222,443,6,257,3,TLS,Web,,10.8.1.3:36222-170.114.2.76:443-6-1776444165719,1776444206708
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.0,50.91168824543142,72,0,72.0,0.0,72,72,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,50922,6,72,3,TLS,Web,,104.18.39.21:443-10.8.1.3:50922-6-1776444186577,1776444206712
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.5,51.61879502661797,73,0,73.0,0.0,73,73,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,52160,6,73,3,TLS,Web,,104.18.39.21:443-10.8.1.3:52160-6-1776444186929,1776444207030
68.0,0.0,68,68,68.0,0.0,68,68,68,83.0,0.0,83,83,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.8.1.3,92.123.102.58,57698,443,6,83,2,TLS,Web,,10.8.1.3:57698-92.123.102.58:443-6-1776444177187,1776444208052
542.375,569.5572403191799,1586,66,478.8750000000001,554.4341871287727,1294,75,3831,16.866666666666667,25.6009672436321,74,0,25.57142857142857,39.68986916438141,106,0,25.857142857142854,28.369165017841535,74,1,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,10.8.1.3,172.217.23.131,50681,443,17,253,16,QUIC.Google,Web,ssl.gstatic.com,10.8.1.3:50681-172.217.23.131:443-17-1776444180120,1776444208056
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.5,51.61879502661797,73,0,73.0,0.0,73,73,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.20.45.92,10.8.1.3,443,47426,6,73,3,TLS,Web,,104.20.45.92:443-10.8.1.3:47426-6-1776444180264,1776444210805
95.66666666666667,25.11307760244982,126,68,87.75,25.695330315059195,122,68,351,729.8,1551.2485938752693,3504,0,1216.3333333333335,1981.177511817993,3504,72,3576.0,0.0,3576,3576,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,208.103.161.2,10.8.1.3,443,36020,6,3649,6,TLS,Web,,208.103.161.2:443-10.8.1.3:36020-6-1776444181423,1776444210810
68.0,0.0,68,68,68.0,0.0,68,68,204,3072.2,6389.48598871615,14486,0,7680.5,9624.4303987301,14486,875,7680.5,9726.253775220961,14558,803,803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.2,10.8.1.3,443,57334,6,15361,6,TLS,Web,,170.114.52.2:443-10.8.1.3:57334-6-1776444180451,1776444212148
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.38,10.8.1.3,443,33936,6,0,2,TLS,Web,,170.114.52.38:443-10.8.1.3:33936-6-1776444197323,1776444212852
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.36,10.8.1.3,443,44518,6,0,2,TLS,Web,,170.114.52.36:443-10.8.1.3:44518-6-1776444196811,1776444213172
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,51884,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:51884-6-1776444198309,1776444213876
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,45534,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:45534-6-1776444198439,1776444213881
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.0,50.91168824543142,72,0,72.0,0.0,72,72,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,37026,6,72,3,TLS,Web,,104.18.39.21:443-10.8.1.3:37026-6-1776444203824,1776444224437
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.2,10.8.1.3,443,57334,6,0,2,TLS,Web,,170.114.52.2:443-10.8.1.3:57334-6-1776444211171,1776444226484
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.5,51.61879502661797,73,0,73.0,0.0,73,73,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,50922,6,73,3,TLS,Web,,104.18.39.21:443-10.8.1.3:50922-6-1776444206576,1776444227188
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.0,50.91168824543142,72,0,72.0,0.0,72,72,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,52160,6,72,3,TLS,Web,,104.18.39.21:443-10.8.1.3:52160-6-1776444206928,1776444227509
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,51884,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:51884-6-1776444213668,1776444229237
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,45534,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:45534-6-1776444213798,1776444229241
68.0,0.0,68,68,68.0,0.0,68,68,68,246.0,0.0,246,246,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.8.1.3,50.19.94.29,57294,443,6,246,2,TLS,Web,,10.8.1.3:57294-50.19.94.29:443-6-1776444185524,1776444234613
129.4,88.39570125294554,278,68,145.66666666666666,115.17956994768358,278,68,437,3076.0,5776.89045536899,11739,0,6001.0,8114.757420896819,11739,263,12041.0,0.0,12041,12041,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,10.8.1.3,134.224.4.147,55070,443,6,12304,5,TLS,Web,,10.8.1.3:55070-134.224.4.147:443-6-1776444203837,1776444234676
95.66666666666667,25.11307760244982,126,68,87.75,25.695330315059195,122,68,351,258.0,496.0932372044594,1143,0,430.0,617.4763153352524,1143,73,1216.0,0.0,1216,1216,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,208.103.161.2,10.8.1.3,443,36020,6,1290,6,TLS,Web,,208.103.161.2:443-10.8.1.3:36020-6-1776444210281,1776444236405
95.66666666666667,25.11307760244982,126,68,87.75,25.695330315059195,122,68,351,142.2,239.15517974737656,565,0,237.0,284.05809265007747,565,72,639.0,0.0,639,639,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,208.103.161.2,10.8.1.3,443,36026,6,711,6,TLS,Web,,208.103.161.2:443-10.8.1.3:36026-6-1776444211497,1776444237749
68.0,14.696938456699069,92,56,60.0,6.928203230275509,68,56,180,20.25,40.5,81,0,40.5,57.27564927611035,81,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10.8.1.3,92.123.102.58,57698,443,6,81,5,TLS,Web,,10.8.1.3:57698-92.123.102.58:443-6-1776444207323,1776444238772
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.5,51.61879502661797,73,0,73.0,0.0,73,73,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.20.45.92,10.8.1.3,443,47426,6,73,3,TLS,Web,,104.20.45.92:443-10.8.1.3:47426-6-1776444210239,1776444240500
92.44444444444444,21.892413703787387,126,68,85.33333333333333,21.740898478827106,122,68,512,3169.125,5866.805882919355,14231,0,5070.6,6941.324246856647,14231,74,12640.0,2358.9082220383225,14308,10972,75.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,208.103.161.1,10.8.1.3,443,35838,6,25353,9,TLS,Web,,208.103.161.1:443-10.8.1.3:35838-6-1776444197189,1776444241844
126.42857142857142,89.91450966122792,307,68,134.75,115.58943146614514,307,68,539,542.0,1077.2956882861827,2725,0,989.0,1508.2814724049354,2725,0,1505.0,1725.340546095176,2725,285,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,10.8.1.3,18.97.36.64,34526,443,6,3252,7,TLS,Web,,10.8.1.3:34526-18.97.36.64:443-6-1776444216117,1776444241848
92.44444444444444,21.892413703787387,126,68,85.33333333333333,21.740898478827106,122,68,512,3169.3749999999995,5808.746261027417,13148,0,5071.0,6855.201966390196,13148,73,12640.5,820.9509729575817,13221,12060,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,208.103.161.1,10.8.1.3,443,35828,6,25355,9,TLS,Web,,208.103.161.1:443-10.8.1.3:35828-6-1776444198275,1776444241852
92.44444444444444,21.892413703787387,126,68,85.33333333333333,21.740898478827106,122,68,512,3169.9999999999995,5825.400317329519,13530,0,5072.0,6879.542971738748,13530,72,12644.0,1354.816592753425,13602,11686,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,208.103.161.1,10.8.1.3,443,35836,6,25360,9,TLS,Web,,208.103.161.1:443-10.8.1.3:35836-6-1776444199815,1776444241857
68.0,0.0,68,68,68.0,0.0,68,68,136,68.0,66.09084656743322,132,0,204.0,0.0,204,204,132.0,0.0,132,132,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.8.1.3,170.114.52.2,57334,443,6,204,4,TLS,Web,,10.8.1.3:57334-170.114.52.2:443-6-1776444226327,1776444242869
68.0,0.0,68,68,68.0,0.0,68,68,204,3071.9999999999995,5950.040041882071,13641,0,7680.0,8530.53620823451,13712,1648,7680.0,8430.127045306019,13641,1719,1648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.38,10.8.1.3,443,33936,6,15360,6,TLS,Web,,170.114.52.38:443-10.8.1.3:33936-6-1776444212683,1776444243572
68.0,0.0,68,68,68.0,0.0,68,68,204,3071.8,6214.357947527645,14155,0,7679.5,9258.149086075467,14226,1133,7679.5,9157.739923146977,14155,1204,1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.36,10.8.1.3,443,44518,6,15359,6,TLS,Web,,170.114.52.36:443-10.8.1.3:44518-6-1776444212172,1776444243892
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.0,50.91168824543142,72,0,72.0,0.0,72,72,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,37026,6,72,3,TLS,Web,,104.18.39.21:443-10.8.1.3:37026-6-1776444223857,1776444243897
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,51884,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:51884-6-1776444229029,1776444244596
68.0,0.0,68,68,68.0,0.0,68,68,68,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.114.52.5,10.8.1.3,443,45534,6,0,2,TLS,Web,,170.114.52.5:443-10.8.1.3:45534-6-1776444229159,1776444244600
85.33333333333333,15.143755588800728,96,68,82.0,19.79898987322333,96,68,164,129.0,182.43354954612926,258,0,258.0,0.0,258,258,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,10.8.1.3,170.114.2.76,36222,443,6,258,3,TLS,Web,,10.8.1.3:36222-170.114.2.76:443-6-1776444205767,1776444246645
85.33333333333333,15.143755588800728,96,68,80.0,16.97056274847714,92,68,160,36.5,50.204581464244875,72,1,73.0,0.0,73,73,0.0,0.0,0,0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,104.18.39.21,10.8.1.3,443,50922,6,73,3,TLS,Web,,104.18.39.21:443-10.8.1.3:50922-6-1776444226576,1776444246649
78.8,14.855975228843109,97,68,82.5,20.506096654409877,97,68,165,3669.7499999999995,7096.6796637582565,14314,1,14498.0,0.0,14498,14498,7248.0,9992.833031728289,14314,182,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,10.8.1.3,140.82.113.26,55414,443,6,14679,5,TLS,Web,,10.8.1.3:55414-140.82.113.26:443-6-1776444186868,1776444246901
491.8860478043349,550.1585010017751,2716,68,805.3509639149792,559.2789562887102,2716,68,1629225,33.343619683069186,54.979491793008606,353,0,59.316023738872346,68.04892097697838,393,0,76.19885641677257,85.54973406186404,478,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3252,0,159.124.21.100,10.8.1.3,443,50330,6,119937,3598,TLS,Web,,159.124.21.100:443-10.8.1.3:50330-6-1776444126832,1776444246966
